task_id,source_status,jira_workflow_state,historical_classification,scoped_maturity,evidence_state,related_post_wave_issue,interpretation
TASK-145,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,FUNCTIONAL_STARTER,VERIFIED,POST-SUBTASK-078,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-146,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-147,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-148,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-149,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-150,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-151,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-152,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-123,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-153,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-123,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-154,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-123,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-155,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-096,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-156,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-123,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-157,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-123,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-158,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-159,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-160,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-161,BLOCKED_TARGET_HARDWARE,BLOCKED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,BLOCKED,POST-SUBTASK-009,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-162,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-163,BLOCKED_AC038_TARGET_HARDWARE,BLOCKED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,BLOCKED,POST-SUBTASK-123,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-164,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-150,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-165,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-141,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-166,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-150,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-167,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-141,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-168,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-150,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-169,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,DESIGN_ONLY,PLANNED,POST-SUBTASK-141,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-170,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-141,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-171,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-060,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-172,PLANNED,DEFERRED,HISTORICAL_OPEN_OR_DEFERRED,FUNCTIONAL_STARTER,PLANNED,POST-SUBTASK-105,Original task remains blocked/planned/deferred and is preserved as provenance; execute only through current admission/dependency rules.
TASK-173,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-174,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-175,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-078,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-176,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-177,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-178,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-078,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-179,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-180,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-181,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-182,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-183,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-184,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-185,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-186,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-132,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-187,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-188,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-189,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-105,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-190,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-114,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-191,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-069,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-192,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-078,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-193,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-069,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-194,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-195,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-196,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-051,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-197,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-060,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-198,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-141,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-199,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,INTEGRATED,VERIFIED,POST-SUBTASK-069,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-200,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-069,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
TASK-201,DONE,DONE,HISTORICAL_SCOPED_COMPLETED,CONTRACT_DEFINED,VERIFIED,POST-SUBTASK-060,Original scoped completion only; post-wave issue carries any higher-maturity obligation.
