schema_version,table_id,source_id,season,domain,format,schema_identity,capture_ids,field,observed_type_signature,observed_type_family,cross_season_type_families,schema_drift_class,row_count,present_count,missing_count,null_count,non_null_count,missing_rate,null_rate,distinct_state,distinct_count,distinct_lower_bound,uniqueness,identifier_candidate,timestamp_observed,disposition,disposition_reason,canonical_contract,canonical_action,canonical_population_eligibility,canonical_entity_join_eligibility,raw_storage_disposition,event_semantics,pregame_pit_eligibility,target_game_outcome_exclusion,model_feature_eligibility,quality_failure_scope,review_required,profile_canonical_sha256
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,attendance,null,NULL,INTEGER;NULL,NULL_ONLY_SEASON_VARIANT,700,700,0,700,0,0.000000000000,1.000000000000,EXACT,0,0,NOT_UNIQUE,false,false,QUARANTINED,NO_OBSERVED_NON_NULL_VALUES_IN_THIS_SOURCE_SEASON_DOMAIN_TABLE,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_NON_NULL_EVIDENCE_AND_CONTRACT_EXIST,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:attendance,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayClassification,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,60,640,0.000000000000,0.085714285714,EXACT,2,2,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayClassification,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayConference,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,60,640,0.000000000000,0.085714285714,EXACT,14,14,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayConference,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayId,integer,INTEGER,INTEGER,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,162,162,NOT_UNIQUE,true,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_IDENTITY_EVIDENCE,MAP_WITH_VERIFIED_SOURCE_ID_OR_CROSSWALK; PRESERVE_SOURCE_ID; NEVER_RETYPE_AS_CANONICAL_ID,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,REJECT_DIRECT_SOURCE_ID_JOIN_PENDING_VERIFIED_MAPPING,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayId,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayLineScores,array,COMPLEX,COMPLEX,COMPLEX_TYPE_PRESENT,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,1,1,NOT_UNIQUE,false,false,QUARANTINED,NESTED_OR_COMPLEX_STRUCTURE_REQUIRES_EXPLICIT_FLATTENING_AND_GRAIN_CONTRACT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_EXPLICIT_NESTED_SCHEMA_AND_GRAIN_VALIDATION,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayLineScores,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayPoints,integer,INTEGER,INTEGER,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,54,54,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayPoints,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayPostgameElo,integer,INTEGER,INTEGER,STABLE_TYPE_FAMILY,700,700,0,71,629,0.000000000000,0.101428571429,EXACT,441,441,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayPostgameElo,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayPostgameWinProbability,null,NULL,NULL;NUMBER,NULL_ONLY_SEASON_VARIANT,700,700,0,700,0,0.000000000000,1.000000000000,EXACT,0,0,NOT_UNIQUE,false,false,QUARANTINED,NO_OBSERVED_NON_NULL_VALUES_IN_THIS_SOURCE_SEASON_DOMAIN_TABLE,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_NON_NULL_EVIDENCE_AND_CONTRACT_EXIST,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayPostgameWinProbability,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayPregameElo,integer,INTEGER,INTEGER,STABLE_TYPE_FAMILY,700,700,0,71,629,0.000000000000,0.101428571429,EXACT,432,432,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayPregameElo,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,awayTeam,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,162,162,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:awayTeam,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,completed,boolean,BOOLEAN,BOOLEAN,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,1,1,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:completed,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,conferenceGame,boolean,BOOLEAN,BOOLEAN,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,2,2,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:conferenceGame,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,excitementIndex,null,NULL,NULL;NUMBER,NULL_ONLY_SEASON_VARIANT,700,700,0,700,0,0.000000000000,1.000000000000,EXACT,0,0,NOT_UNIQUE,false,false,QUARANTINED,NO_OBSERVED_NON_NULL_VALUES_IN_THIS_SOURCE_SEASON_DOMAIN_TABLE,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_NON_NULL_EVIDENCE_AND_CONTRACT_EXIST,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:excitementIndex,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,highlights,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,1,1,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:highlights,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,homeClassification,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,37,663,0.000000000000,0.052857142857,EXACT,2,2,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:homeClassification,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,homeConference,string,STRING,STRING,STABLE_TYPE_FAMILY,700,700,0,37,663,0.000000000000,0.052857142857,EXACT,14,14,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:homeConference,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,homeId,integer,INTEGER,INTEGER,STABLE_TYPE_FAMILY,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,150,150,NOT_UNIQUE,true,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_IDENTITY_EVIDENCE,MAP_WITH_VERIFIED_SOURCE_ID_OR_CROSSWALK; PRESERVE_SOURCE_ID; NEVER_RETYPE_AS_CANONICAL_ID,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,REJECT_DIRECT_SOURCE_ID_JOIN_PENDING_VERIFIED_MAPPING,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:homeId,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-002:1970:schedules_games_official_outcomes,SRC-002,1970,schedules_games_official_outcomes,JSON_ARRAY,a0a6136362448e835d8fd531f01a21e321c94ea8c23c7e26cbbbff396d811d57,cap_c4491662a0b91013ff07b7c8,homeLineScores,array,COMPLEX,COMPLEX,COMPLEX_TYPE_PRESENT,700,700,0,0,700,0.000000000000,0.000000000000,EXACT,1,1,NOT_UNIQUE,false,false,QUARANTINED,NESTED_OR_COMPLEX_STRUCTURE_REQUIRES_EXPLICIT_FLATTENING_AND_GRAIN_CONTRACT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_EXPLICIT_NESTED_SCHEMA_AND_GRAIN_VALIDATION,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-002:1970:schedules_games_official_outcomes:homeLineScores,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
