path,size_bytes,sha256,top_level_area,purpose_class
tests/test_feature_tournament_full.py,908,181e04cdf30d2d67462ed797e073fc187175a2eb048afd46da8fe87d4d234bcf,tests,W18_FULL_REBUILD
tests/test_hpo_engine_full.py,685,c0214a07a541774e396f61e072cfb4b1f62d22949a348c04316db19f3d7b459a,tests,W18_FULL_REBUILD
tests/test_hpo_governance.py,1303,2649a396645d9cdf3b48b7ff2a05ddb71e75e90d7b57ed528339cc94234c4aae,tests,W18_FULL_REBUILD
tests/test_hypothesis_queue.py,668,b61dcdf82efc3a646f2fba6458d945775d179991fc2e59b743559e4288148908,tests,W18_FULL_REBUILD
tests/test_lineage_full.py,928,ff947e6cf3ead5caa9677e2524f7813bf654f9873be55b35b5818020ca57590e,tests,W18_FULL_REBUILD
tests/test_local_tracker_full.py,547,2eb346ab5b4d5e28185cf139414fa14c28967c207c181db1b10d37f4f5dae29c,tests,W18_FULL_REBUILD
tests/test_locks_full.py,628,7d4c8c6920bc3823b14423be661abadce7b027d5dbe16bad213e66a49b85a99d,tests,W18_FULL_REBUILD
tests/test_model_tournament.py,860,e973bdad14b4d58e363d1abd89425d491434858ccc01f0fe89edbeb99986ff18,tests,W18_FULL_REBUILD
tests/test_model_tournament_full.py,1340,19fde1d053de4e8ab535e22f361f6c2ba6226ed70a22b3676afbe6c575631595,tests,W18_FULL_REBUILD
tests/test_promotion_bridge_full.py,742,efb08430eb301b8eb6eb115a1c5fbe1a3c5639ee1d789017790c7cd245e808c8,tests,W18_FULL_REBUILD
tests/test_replay_adoption.py,1085,67d953f32d1e5deb99077f13ddd5dfe64bb5614c88a55157545ab5b3e77c5b9c,tests,W18_FULL_REBUILD
tests/test_replay_engine_full.py,962,45c13e0ba07d12bb4a625a356ba1c547f85d7965468632c5ef9f7ccd87d01da8,tests,W18_FULL_REBUILD
tests/test_resource_scheduler_full.py,1333,c4411c2bc5b359b39c3e77111c9d898a27227812493425423ee52a1b02c1ed04,tests,W18_FULL_REBUILD
tests/test_result_comparison_full.py,1250,432a113a035907c8ca8e6f9b1b605d31aa9b9f4517a18cb9270a8da0a194f7b5,tests,W18_FULL_REBUILD
tests/test_w18_full_gate.py,1239,04f4c8dbd49ea404596cd81873b92e58e27de76b1cb3e7b5b685415968a12edc,tests,W18_FULL_REBUILD
tests/test_worktree_resource_policy.py,778,b51833b738dff611c18ac0c7d879743fae1dac19f71e87b32bb3b54ceae92b31,tests,W18_FULL_REBUILD
tools/build_artifact_record.py,849,2b2b0b8d56c5be4e48f0d389f948ff1fff8b2fbcfaf652caa072e8cd770d4cf1,tools,W18_FULL_REBUILD
tools/check_advanced_challenger_admission.py,611,086847923d500722cd99f0295798c2931f23e69795cc286db6f6743083bd742c,tools,W18_FULL_REBUILD
tools/compare_development_results.py,924,45a4932c55e100627c8ae2f2352c319181e9874fb1ea9b133b6f4d566e1a807e,tools,W18_FULL_REBUILD
tools/create_experiment.py,928,93d4bc5849be713832f9582d0fbc31b0cd381783d142d41fae85855dcbe9d5eb,tools,W18_FULL_REBUILD
tools/create_research_packet.py,734,bb8507ecc5f97ab948447ac21d2101ff4e98169781aa43c4ae4c8c61c42e19ef,tools,W18_FULL_REBUILD
tools/experiment_store_cli.py,1308,f93acf069cfa716af43a860fdbcfe8793ecd507f213acfffa9adb5e3ac79be65,tools,W18_FULL_REBUILD
tools/freeze_experiment_spec.py,795,f0a1d2d994054689e62157d566c1131af87ac99f5bb4c5c32bc0d4aecc763f9b,tools,W18_FULL_REBUILD
tools/init_experiment_store.py,606,7a09729bab41b187d4583988e8ccef5406329b0da0500c2f5b37e68b2e05c30c,tools,W18_FULL_REBUILD
tools/run_reference_feature_tournament.py,596,3c49faa71cb4298f207f2147de6e5516949644296b8984b5da1a28891b665f4f,tools,W18_FULL_REBUILD
tools/run_reference_hpo_grid.py,690,2f9771d557966516430738d28369e81cf4a871a66a18c05161edaef018673cf1,tools,W18_FULL_REBUILD
tools/run_tournament_reference.py,934,882a8515a24c9f7a39e17f6cc0cafd4a6aeda647ac75584523d3f9a6f209eeac,tools,W18_FULL_REBUILD
tools/schedule_research_queue.py,911,d8ce50f1e5124ada775ce11543d8801b640d5d3492d6755c9a765e28ccbff90c,tools,W18_FULL_REBUILD
tools/validate_experimentation.py,7680,b9902b12024cf6f381253cd387a58266490ecece347eae6a852d890e573ee9ef,tools,W18_FULL_REBUILD
tools/validate_model_tournament_plan.py,549,d95c5ab89fe81696d86603589dbfb6fa9bfaa73a2fa66af2748d1e1009c7d6d5,tools,W18_FULL_REBUILD
tools/validate_tournament.py,2046,af22fdd9d1f4d4f41ac464a700cdd2b1fb7cbb1aa60574d1e58cf0b453877d0f,tools,W18_FULL_REBUILD
tools/validate_w18_full_rebuild.py,2563,739226160c5c328c1d00fc2893d6c9fe674302f6991325bfabce9cb227e6bebc,tools,W18_FULL_REBUILD
tools/verify_experiment_replay.py,797,3cf8c014c529e7de29bc34796bdf5c56be0682739f79f36ad8022e10f1606789,tools,W18_FULL_REBUILD
tools/verify_judging_seal.py,635,ec8d35492fb23412d2288d882d32002309f2a56f2329f6cdc543f799dcc47bbd,tools,W18_FULL_REBUILD
tools/verify_replay_inputs.py,732,130d2b9cd291718a05f2691c8ebb44fef9d591781e0b110b1500e0c0b427e0a5,tools,W18_FULL_REBUILD
