requirement_id,task_id,mapping_role,notes
REQ-232,TASK-008,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-037,TASK-008,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-008,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-009,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-037,TASK-009,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-009,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-010,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-037,TASK-010,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-010,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-011,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-037,TASK-011,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-011,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-012,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-037,TASK-012,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-012,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-013,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-013,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-013,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-014,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-014,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-014,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-015,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-015,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-015,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-016,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-016,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-016,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-017,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-017,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-017,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-018,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-156,TASK-018,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-059,TASK-018,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-018,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-019,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-019,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-051,TASK-019,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-020,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-020,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-051,TASK-020,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-021,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-021,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-051,TASK-021,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-022,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-022,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-051,TASK-022,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-023,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-023,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-063,TASK-023,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-024,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-024,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-024,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-025,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-025,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-025,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-026,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-026,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-026,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-027,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-027,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-027,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-028,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-028,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-028,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-029,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-029,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-030,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-030,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-030,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-031,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-031,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-031,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-032,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-032,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-032,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-033,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-033,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-033,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-034,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-034,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-034,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-035,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-071,TASK-035,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-023,TASK-035,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-035,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-036,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-036,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-036,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-037,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-037,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-037,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-038,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-038,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-038,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-039,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-039,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-039,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-040,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-040,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-040,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-041,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-041,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-041,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-042,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-042,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-042,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-043,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-043,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-043,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-044,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-044,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-044,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-045,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-045,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-045,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-058,TASK-046,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-046,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-155,TASK-046,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-046,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-072,TASK-047,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-047,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-047,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-072,TASK-048,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-048,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-048,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-072,TASK-049,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-049,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-049,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-072,TASK-050,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-050,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-050,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-072,TASK-051,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-051,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-051,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-052,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-052,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-053,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-053,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-053,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-054,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-054,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-054,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-055,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-055,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-055,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-056,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-056,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-056,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-057,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-057,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-057,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-074,TASK-058,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-058,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-075,TASK-058,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-058,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-076,TASK-059,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-059,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-059,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-076,TASK-060,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-060,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-060,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-076,TASK-061,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-061,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-061,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-076,TASK-062,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-062,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-062,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-076,TASK-063,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-063,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-063,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-064,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-064,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-065,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-065,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-043,TASK-065,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-066,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-066,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-043,TASK-066,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-067,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-067,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-043,TASK-067,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-068,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-068,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-043,TASK-068,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-069,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-069,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-043,TASK-069,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-070,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-070,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-081,TASK-071,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-071,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-071,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-081,TASK-072,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-072,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-072,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-081,TASK-073,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-073,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-073,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-081,TASK-074,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-074,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-074,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-081,TASK-075,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-075,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-075,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-076,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-083,TASK-076,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-076,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-084,TASK-076,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-077,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-077,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-068,TASK-077,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-078,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-078,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-068,TASK-078,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-079,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-079,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-068,TASK-079,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-080,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-080,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-068,TASK-080,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-081,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-081,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-068,TASK-081,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-089,TASK-082,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-082,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-082,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-083,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-083,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-083,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-084,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-084,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-084,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-085,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-085,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-085,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-086,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-086,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-086,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-064,TASK-087,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-087,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-087,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-202,TASK-087,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-088,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-088,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-088,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-089,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-089,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-089,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-090,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-090,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-090,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-091,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-091,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-091,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-092,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-092,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-092,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-100,TASK-093,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
